,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,6.94,108,10.30,1.33,109/3
1,1102,亞泥,6.95,108,10.11,1.02,109/3
3,1104,環泥,4.26,108,11.73,0.86,109/3
5,1109,信大,5.54,108,7.43,0.97,109/3
16,1220,台榮,4.72,108,13.23,0.97,109/3
32,1308,亞聚,5.16,108,14.90,1.15,109/3
34,1310,台苯,5.29,108,-1,1.59,109/3
38,1315,達新,5.18,108,1.77,0.78,109/3
42,1323,永裕,4.83,108,10.22,1.43,109/3
62,1432,大魯閣,27.87,108,-1,0.98,109/3
63,1434,福懋,8.05,108,14.05,0.98,109/3
65,1436,華友聯,6.56,108,8.30,1.34,109/3
84,1457,宜進,6.29,108,5.64,0.78,109/3
89,1465,偉全,11.24,108,-1,0.81,109/3
120,1530,亞崴,4.51,108,9.31,1.04,109/3
128,1539,巨庭,4.06,108,-1,1.01,109/3
129,1540,喬福,6.54,108,-1,0.99,109/3
131,1558,伸興,6.31,108,11.51,1.76,109/3
134,1582,信錦,5.20,108,10.77,1.91,109/3
143,1604,聲寶,5.78,108,5.63,1.29,109/3
145,1608,華榮,4.85,108,14.32,0.91,109/3
147,1611,中電,8.45,108,5.68,1.10,109/3
150,1615,大山,8.00,108,9.92,1.62,109/3
156,1702,南僑,4.22,108,11.94,1.95,109/3
162,1712,興農,6.12,108,11.68,1.26,109/3
173,1726,永記,4.43,108,14.18,1.38,109/3
197,1817,凱撒衛,4.99,108,11.59,1.48,109/3
215,2020,美亞,9.44,108,11.81,1.47,109/3
243,2115,六暉-1KY,6.07,108,7.28,1.58,109/3
258,2301,光寶科,6.40,108,11.16,1.62,109/3
267,2317,鴻海,4.59,108,12.26,1.05,109/3
270,2324,仁寶,5.74,108,13.40,0.88,109/3
283,2347,聯強,5.56,108,10.23,1.56,109/3
289,2354,鴻準,4.66,108,13.96,0.75,109/3
291,2356,英業達,5.41,108,10.78,1.50,109/3
292,2357,華碩,5.54,108,9.69,1.02,109/3
297,2363,矽統,9.94,108,-1,0.95,109/3
317,2392,正崴,5.27,108,10.85,1.01,109/3
331,2414,精技,5.84,108,12.12,1.54,109/3
335,2420,新巨,5.93,108,11.35,1.66,109/3
344,2430,燦坤,5.03,108,12.76,0.71,109/3
346,2433,互盛電,7.32,108,13.21,1.93,109/3
351,2441,超豐,4.20,108,12.96,1.81,109/3
355,2449,京元電子,5.20,108,10.71,1.54,109/3
358,2453,凌群,5.49,108,13.00,1.00,109/3
364,2459,敦吉,6.54,108,10.28,1.12,109/3
373,2471,資通,5.12,108,13.47,1.78,109/3
375,2474,可成,4.85,108,14.65,1.09,109/3
386,2488,漢平,7.40,108,13.01,1.24,109/3
390,2493,揚博,7.39,108,13.49,1.68,109/3
391,2495,普安,4.69,108,-1,0.90,109/3
403,2520,冠德,4.44,108,8.39,1.27,109/3
409,2535,達欣工,5.16,108,9.17,1.11,109/3
410,2536,宏普,5.22,108,10.95,0.64,109/3
412,2538,基泰,4.81,108,-1,0.72,109/3
418,2546,根基,6.19,108,10.73,1.75,109/3
420,2548,華固,8.52,108,10.71,1.45,109/3
422,2601,益航,11.30,108,-1,0.93,109/3
433,2614,東森,5.76,108,13.24,1.58,109/3
435,2616,山隆,5.63,108,12.08,0.91,109/3
455,2739,寒舍,4.11,108,-1,1.77,109/3
459,2812,台中銀,7.34,108,10.28,0.79,109/3
460,2816,旺旺保,6.45,108,7.09,0.83,109/3
461,2820,華票,4.82,108,13.47,0.81,109/3
462,2823,中壽,5.39,108,6.41,0.65,109/3
463,2832,台產,4.85,108,10.96,0.81,109/3
465,2836,高雄銀,4.88,108,14.51,0.70,109/3
466,2838,聯邦銀,7.44,108,10.54,0.61,109/3
468,2845,遠東銀,6.82,108,12.76,0.77,109/3
470,2850,新產,4.66,108,7.22,0.99,109/3
472,2852,第一保,7.22,108,12.31,0.60,109/3
473,2855,統一證,6.47,108,10.03,0.94,109/3
476,2881,富邦金,4.26,108,7.39,0.82,109/3
477,2882,國泰金,4.74,108,8.27,0.76,109/3
478,2883,開發金,6.40,108,12.51,0.74,109/3
480,2885,元大金,5.15,108,10.85,1.00,109/3
482,2887,台新金,6.04,108,10.86,0.85,109/3
483,2888,新光金,4.40,108,7.78,0.48,109/3
484,2889,國票金,6.31,108,12.62,1.01,109/3
485,2890,永豐金,6.09,108,10.65,0.86,109/3
486,2891,中信金,5.06,108,9.68,1.06,109/3
491,2904,匯僑,6.16,108,11.86,1.85,109/3
492,2905,三商,9.64,108,11.66,0.97,109/3
499,2915,潤泰全,7.16,108,5.72,0.43,109/3
500,2923,鼎固-1KY,7.29,108,-1,1.03,109/3
501,2929,淘帝-1KY,10.24,108,-1,0.37,109/3
503,2939,凱羿-1KY,13.43,108,-1,1.56,109/3
507,3005,神基,5.74,108,11.38,1.88,109/3
510,3010,華立,4.33,108,10.20,1.47,109/3
526,3028,增你強,4.56,108,13.22,0.99,109/3
527,3029,零壹,5.15,108,10.51,1.93,109/3
534,3036,文曄,5.13,108,10.11,0.85,109/3
536,3038,全台,6.22,108,12.06,1.52,109/3
541,3044,健鼎,6.12,108,10.46,1.81,109/3
545,3048,益登,4.26,108,9.75,1.48,109/3
566,3209,全科,5.48,108,10.06,1.42,109/3
568,3231,緯創,6.55,108,9.44,1.23,109/3
575,3312,弘憶股,8.33,108,12.41,1.27,109/3
594,3501,維熹,5.92,108,13.07,1.03,109/3
598,3528,安馳,5.83,108,12.87,1.94,109/3
614,3596,智易,5.05,108,13.34,1.75,109/3
630,3702,大聯大,5.60,108,10.35,1.27,109/3
633,3705,永信,4.94,108,14.14,1.89,109/3
634,3706,神達,7.42,108,11.96,0.86,109/3
638,4104,佳醫,5.84,108,14.64,1.06,109/3
641,4119,旭富,6.99,108,9.06,1.82,109/3
648,4164,承業醫,5.16,108,14.73,1.04,109/3
652,4426,利勤,4.12,108,-1,1.59,109/3
654,4439,冠星-1KY,5.40,108,12.79,1.98,109/3
661,4552,力達-1KY,4.74,108,14.88,0.83,109/3
673,4722,國精化,5.88,108,12.09,1.22,109/3
686,4915,致伸,4.90,108,10.25,1.75,109/3
687,4916,事欣科,7.84,108,-1,1.60,109/3
689,4927,泰鼎-1KY,4.37,108,12.58,1.83,109/3
693,4938,和碩,6.67,108,7.45,1.11,109/3
694,4942,嘉彰,6.62,108,8.56,0.75,109/3
707,4999,鑫禾,5.32,108,10.63,1.04,109/3
727,5519,隆大,8.65,108,10.00,0.82,109/3
729,5522,遠雄,6.27,108,14.12,1.14,109/3
733,5534,長虹,7.83,108,9.47,1.37,109/3
740,5876,上海商銀,4.99,108,13.42,1.20,109/3
744,6005,群益證,5.67,108,10.22,0.89,109/3
745,6024,群益期,4.93,108,12.89,1.30,109/3
746,6108,競國,7.80,108,-1,0.95,109/3
766,6176,瑞儀,6.96,108,11.30,1.93,109/3
769,6184,大豐電,7.02,108,12.36,1.52,109/3
770,6189,豐藝,6.45,108,13.00,1.67,109/3
772,6192,巨路,4.78,108,11.60,1.47,109/3
775,6201,亞弘電,6.64,108,14.05,1.40,109/3
781,6214,精誠,5.70,108,10.22,1.64,109/3
789,6239,力成,4.79,108,10.26,1.64,109/3
792,6257,矽格,4.82,108,11.05,1.65,109/3
793,6269,台郡,4.11,108,13.36,1.76,109/3
810,6442,光聖,4.53,108,-1,1.15,109/3
835,6641,基士德-1KY,7.17,108,11.10,1.84,109/3
841,6671,三能-1KY,7.58,108,10.73,1.53,109/3
848,6754,匯僑設計,6.85,108,14.64,1.44,109/3
865,8112,至上,7.88,108,9.16,1.70,109/3
867,8131,福懋科,5.82,108,12.00,1.53,109/3
868,8150,南茂,5.19,108,11.41,1.26,109/3
869,8163,達方,5.32,108,14.03,1.43,109/3
872,8213,志超,5.80,108,6.40,0.97,109/3
877,8271,宇瞻,6.46,108,11.86,1.44,109/3
892,8466,美吉吉-1KY,6.42,108,12.22,1.64,109/3
907,9905,大華,4.31,108,12.15,1.00,109/3
919,9924,福興,5.79,108,10.39,1.51,109/3
932,9939,宏全,5.05,108,10.67,1.38,109/3
938,9945,潤泰新,14.72,108,8.82,0.64,109/3
939,9946,三發地產,10.22,108,9.23,0.72,109/3
