,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
0,1101,台泥,6.82,109,12.27,1.48,110/1
1,1102,亞泥,7.06,109,9.84,1.12,110/1
2,1103,嘉泥,6.48,109,7.53,0.55,110/1
3,1104,環泥,4.88,109,10.30,0.78,110/1
5,1109,信大,5.74,109,7.47,1.15,110/1
15,1219,福壽,4.36,109,12.68,1.59,110/1
16,1220,台榮,6.29,109,12.33,1.16,110/1
19,1229,聯華,5.68,109,14.68,1.88,110/1
30,1305,華夏,7.12,109,8.32,1.69,110/1
32,1308,亞聚,5.04,109,10.69,1.24,110/1
33,1309,台達化,7.69,109,5.93,1.95,110/1
36,1313,聯成,4.27,109,7.09,1.19,110/1
38,1315,達新,11.38,109,1.72,0.78,110/1
42,1323,永裕,4.80,109,10.74,1.42,110/1
47,1338,廣華-1KY,5.70,109,12.18,0.80,110/1
53,1409,新纖,5.15,109,9.79,1.12,110/1
57,1416,廣豐,4.57,109,-1,0.58,110/1
61,1423,利華,8.57,109,6.93,0.96,110/1
68,1439,中和,20.41,108,-1,0.98,110/1
84,1457,宜進,8.04,109,5.50,0.88,110/1
128,1539,巨庭,4.28,108,-1,0.97,110/1
131,1558,伸興,5.76,109,9.58,1.88,110/1
134,1582,信錦,6.17,109,10.45,1.67,110/1
136,1587,吉茂,7.41,109,9.22,1.45,110/1
143,1604,聲寶,8.82,109,5.66,1.32,110/1
148,1612,宏泰,5.12,109,9.94,1.34,110/1
155,1701,中化,4.34,109,11.94,0.97,110/1
159,1709,和益,6.84,109,11.70,1.13,110/1
162,1712,興農,6.06,109,9.53,1.34,110/1
164,1714,和桐,6.28,109,5.90,0.89,110/1
166,1718,中纖,4.98,109,8.45,0.56,110/1
167,1720,生達,4.66,109,11.25,1.62,110/1
168,1721,三晃,5.17,109,3.59,0.73,110/1
172,1725,元禎,5.22,109,11.50,0.97,110/1
173,1726,永記,4.75,109,12.80,1.32,110/1
197,1817,凱撒衛,5.63,109,10.69,1.44,110/1
199,1904,正隆,4.25,109,11.54,1.76,110/1
202,1907,永豐餘,4.23,109,9.62,1.30,110/1
211,2013,中鋼構,6.85,109,12.28,1.58,110/1
215,2020,美亞,5.56,109,9.39,1.94,110/1
239,2107,厚生,6.37,109,9.35,0.69,110/1
243,2115,六暉-1KY,5.40,109,6.37,1.49,110/1
245,2204,中華,10.32,109,9.50,0.86,110/1
246,2206,三陽工業,4.61,109,11.75,1.46,110/1
258,2247,汎德永業,5.03,109,14.02,1.52,110/1
265,2313,華通,4.24,109,9.03,1.41,110/1
267,2316,楠梓電,5.31,109,11.63,0.68,110/1
270,2323,中環,7.01,109,9.50,0.62,110/1
271,2324,仁寶,6.87,109,8.93,0.99,110/1
280,2340,台亞,5.52,109,13.33,1.28,110/1
284,2347,聯強,5.61,109,11.03,1.89,110/1
288,2352,佳世達,5.13,109,8.38,1.48,110/1
289,2353,宏碁,4.83,109,11.33,1.59,110/1
293,2357,華碩,6.67,109,8.17,1.34,110/1
298,2363,矽統,8.12,109,-1,0.67,110/1
301,2367,燿華,4.04,108,-1,1.13,110/1
318,2392,正崴,6.39,109,9.61,0.80,110/1
319,2393,億光,5.01,109,12.21,1.11,110/1
332,2414,精技,6.27,109,11.48,1.59,110/1
336,2420,新巨,7.05,109,12.21,1.66,110/1
345,2430,燦坤,5.47,109,12.43,0.95,110/1
347,2433,互盛電,6.96,109,13.29,1.70,110/1
357,2449,京元電子,4.92,109,12.78,1.61,110/1
360,2453,凌群,5.98,109,13.35,1.30,110/1
366,2459,敦吉,6.23,109,11.37,1.31,110/1
368,2461,光群雷,4.71,109,12.07,1.22,110/1
375,2471,資通,5.73,109,11.64,1.58,110/1
376,2472,立隆電,4.89,109,12.38,1.71,110/1
377,2474,可成,6.59,109,7.03,0.86,110/1
379,2477,美隆電,4.14,109,4.23,1.55,110/1
380,2478,大毅,4.62,109,13.77,1.54,110/1
388,2488,漢平,5.15,109,10.02,1.12,110/1
392,2493,揚博,6.86,109,14.76,1.93,110/1
397,2501,國建,5.14,109,13.70,0.91,110/1
398,2504,國產,6.24,109,10.37,1.36,110/1
399,2505,國揚,8.29,109,2.16,1.20,110/1
406,2520,冠德,9.10,109,5.14,1.17,110/1
408,2527,宏璟,6.10,109,10.77,0.64,110/1
412,2535,達欣工,7.59,109,8.61,1.41,110/1
413,2536,宏普,5.69,109,13.97,0.57,110/1
415,2538,基泰,5.19,109,-1,0.67,110/1
418,2542,興富發,4.68,109,9.84,1.66,110/1
420,2545,皇翔,11.21,109,7.16,1.13,110/1
421,2546,根基,7.59,109,7.65,1.55,110/1
423,2548,華固,7.67,109,8.96,1.61,110/1
425,2601,益航,10.53,108,-1,1.01,110/1
438,2616,山隆,6.20,109,12.20,0.92,110/1
458,2739,寒舍,4.39,108,-1,1.78,110/1
461,2809,京城銀,4.43,109,6.49,0.95,110/1
462,2812,台中銀,6.11,109,10.97,0.80,110/1
464,2820,華票,5.51,109,12.15,0.83,110/1
466,2832,台產,5.35,109,13.89,0.79,110/1
469,2838,聯邦銀,5.50,109,9.39,0.62,110/1
471,2845,遠東銀,5.00,109,12.24,0.73,110/1
472,2849,安泰銀,5.00,109,14.04,0.82,110/1
473,2850,新產,4.96,109,6.56,0.89,110/1
474,2851,中再保,5.24,109,7.90,1.03,110/1
476,2855,統一證,7.01,109,6.93,1.25,110/1
479,2881,富邦金,4.17,109,9.17,1.09,109/4
480,2882,國泰金,4.64,109,7.29,0.93,110/1
481,2883,開發金,4.56,109,7.82,0.84,110/1
483,2885,元大金,4.80,109,10.33,1.16,110/1
485,2887,台新金,6.94,109,10.39,0.90,110/1
486,2888,新光金,4.30,109,7.21,0.54,110/1
487,2889,國票金,5.97,109,11.63,1.26,110/1
488,2890,永豐金,5.28,109,10.43,0.94,110/1
489,2891,中信金,4.67,109,8.93,1.10,110/1
493,2903,遠百,5.09,109,11.87,0.94,110/1
494,2904,匯僑,6.92,109,11.61,1.86,110/1
495,2905,三商,4.61,109,9.77,0.92,110/1
502,2915,潤泰全,6.05,109,3.78,0.53,110/1
504,2929,淘帝-1KY,12.91,108,-1,0.42,110/1
506,2939,凱羿-1KY,6.49,109,-1,1.33,110/1
513,3010,華立,5.26,109,8.32,1.27,110/1
517,3015,全漢,7.10,109,9.65,0.70,110/1
523,3022,威強電,4.07,109,8.25,1.10,110/1
529,3028,增你強,6.77,109,9.77,1.31,110/1
533,3032,偉訓,7.52,109,10.11,1.78,110/1
534,3033,威健,5.96,109,9.38,1.41,110/1
537,3036,文曄,6.24,109,10.14,1.01,110/1
539,3038,全台,6.25,109,11.85,1.55,110/1
540,3040,遠見,11.92,109,7.71,1.63,110/1
544,3044,健鼎,5.72,109,10.30,1.78,110/1
548,3048,益登,8.52,109,8.71,1.90,110/1
552,3052,夆典,6.81,109,6.28,0.75,110/1
555,3056,總太,7.63,109,5.39,1.38,110/1
570,3209,全科,7.14,109,9.66,1.71,110/1
572,3231,緯創,7.51,109,10.32,1.16,110/1
579,3312,弘憶股,5.19,109,10.13,1.55,110/1
584,3376,新日興,6.60,109,11.92,1.27,110/1
598,3501,維熹,5.12,109,13.57,1.01,110/1
608,3543,州巧,4.44,109,-1,0.81,110/1
618,3596,智易,6.97,109,10.19,1.81,110/1
621,3617,碩天,6.58,109,13.44,1.59,110/1
629,3679,新至陞,7.72,109,9.00,1.74,110/1
634,3702,大聯大,6.29,109,10.42,1.36,110/1
635,3703,欣陸,5.61,109,12.35,0.88,110/1
643,4104,佳醫,6.16,109,14.20,1.11,110/1
653,4164,承業醫,5.69,109,13.79,0.93,110/1
655,4306,炎洲,7.17,109,4.73,0.91,110/1
657,4426,利勤,4.88,108,-1,1.39,110/1
659,4439,冠星-1KY,4.38,109,10.44,1.83,110/1
678,4722,國精化,6.11,109,10.08,1.22,110/1
685,4766,南寶,4.76,109,13.80,1.56,110/1
688,4906,正文,6.90,109,6.40,0.96,110/1
690,4915,致伸,5.84,109,10.80,1.69,110/1
693,4927,泰鼎-1KY,5.59,109,9.54,1.37,110/1
694,4930,燦星網,14.52,109,8.49,0.96,110/1
696,4935,茂林-1KY,6.15,109,7.41,1.55,110/1
697,4938,和碩,6.19,109,8.30,1.26,110/1
698,4942,嘉彰,6.02,109,7.44,0.77,110/1
702,4958,臻鼎-1KY,4.80,109,10.83,1.19,110/1
711,4999,鑫禾,6.23,109,8.20,1.07,110/1
726,5469,瀚宇博,5.06,109,6.15,0.76,110/1
729,5515,建國,6.15,109,8.55,0.72,110/1
730,5519,隆大,8.18,109,11.00,1.09,110/1
731,5521,工信,11.98,109,4.08,0.79,110/1
732,5522,遠雄,8.21,109,9.79,1.07,110/1
736,5534,長虹,6.39,109,11.94,1.23,110/1
737,5538,東明-1KY,4.20,109,10.58,1.66,110/1
738,5546,永固-1KY,7.86,109,8.64,1.86,110/1
739,5607,遠雄港,4.05,109,13.54,1.18,110/1
747,6005,群益證,6.61,109,6.33,0.97,110/1
748,6024,群益期,6.64,109,14.74,1.39,110/1
750,6112,聚碩,6.15,109,11.71,1.92,110/1
751,6115,鎰勝,6.49,109,14.24,1.67,110/1
769,6176,瑞儀,6.90,109,8.73,1.75,110/1
772,6184,大豐電,6.67,109,13.31,1.53,110/1
773,6189,豐藝,7.10,109,11.50,1.71,110/1
775,6192,巨路,4.82,109,10.01,1.50,110/1
778,6201,亞弘電,6.56,109,11.28,1.76,110/1
780,6205,詮欣,4.90,109,14.93,1.18,110/1
784,6214,精誠,5.79,109,10.15,1.52,110/1
789,6226,光鼎,4.47,108,-1,0.86,110/1
792,6239,力成,5.00,109,11.47,1.63,110/1
795,6257,矽格,5.96,109,10.74,1.67,110/1
796,6269,台郡,4.33,109,13.56,1.71,110/1
801,6282,康舒,4.66,109,9.64,1.33,110/1
819,6456,GIS-1KY,4.08,109,8.61,1.20,110/1
836,6591,動力-1KY,4.43,109,8.70,1.37,110/1
837,6592,和潤企業,4.36,109,14.99,1.86,110/1
841,6641,基士德-1KY,6.69,109,9.67,1.74,110/1
847,6671,三能-1KY,6.38,109,11.42,1.68,110/1
854,6754,匯僑設計,6.29,109,12.68,1.48,110/1
864,8039,台虹,5.46,109,11.10,1.25,110/1
871,8104,錸寶,6.19,109,12.00,1.58,110/1
874,8112,至上,7.81,109,7.57,1.94,110/1
876,8131,福懋科,5.98,109,12.36,1.38,110/1
877,8150,南茂,5.14,109,11.92,1.43,110/1
878,8163,達方,6.02,109,11.57,1.30,110/1
881,8213,志超,7.54,109,8.67,0.95,110/1
884,8249,菱光,5.98,109,11.45,0.75,110/1
888,8367,建新國際,4.23,109,10.89,1.29,110/1
901,8466,美吉吉-1KY,5.69,109,13.91,1.42,110/1
916,9905,大華,5.91,109,12.57,1.05,110/1
928,9924,福興,5.88,109,9.94,1.39,110/1
941,9939,宏全,5.14,109,10.78,1.65,110/1
942,9940,信義,5.65,109,11.23,1.88,110/1
947,9945,潤泰新,9.71,109,6.32,0.82,110/1
